Date,Open,High,Low,Close,Adj Close,Volume
2019-07-26,115.769997,116.510002,115.529999,116.220001,102.164581,12800400
2019-07-29,116.459999,117.180000,115.790001,115.849998,101.839333,8500400
2019-07-30,115.190002,116.080002,114.760002,115.589996,101.610756,7121100
2019-07-31,116.099998,116.180000,114.860001,116.000000,101.971184,13648000
2019-08-01,115.330002,116.800003,112.599998,112.940002,99.281273,15664500
2019-08-02,112.400002,113.430000,111.400002,112.930000,99.272461,11025500
2019-08-05,110.790001,110.980003,108.269997,109.570000,96.318810,15855300
2019-08-06,110.050003,110.500000,108.339996,110.430000,97.074806,10203500
2019-08-07,108.000000,108.279999,105.940002,108.029999,94.965065,17320900
2019-08-08,109.050003,110.080002,108.720001,109.860001,96.573730,10903300
2019-08-09,109.349998,110.449997,108.290001,109.739998,96.468262,9980800
2019-08-12,108.440002,108.510002,107.209999,107.680000,94.657394,9393700
2019-08-13,107.949997,110.330002,107.029999,109.339996,96.116623,12124700
2019-08-14,106.300003,106.910004,104.449997,104.800003,92.125694,19491800
2019-08-15,104.820000,106.379997,104.339996,105.199997,92.477310,13365600
2019-08-16,106.370003,107.980003,105.870003,107.720001,94.692551,11830600
2019-08-19,109.629997,109.750000,108.419998,108.690002,95.545250,8265400
2019-08-20,107.849998,108.440002,107.239998,107.309998,94.332138,8374000
2019-08-21,108.209999,108.430000,107.449997,107.610001,94.595856,8189300
2019-08-22,108.370003,109.269997,107.930000,108.720001,95.571617,9343400
2019-08-23,108.000000,108.779999,105.110001,106.019997,93.198135,14762300
2019-08-26,106.620003,106.989998,106.010002,106.870003,93.945351,8209500
2019-08-27,107.349998,107.559998,104.839996,105.739998,92.952003,14331800
2019-08-28,105.080002,107.209999,105.040001,106.800003,93.883835,10585500
2019-08-29,108.139999,109.889999,108.019997,109.220001,96.011139,10002200
2019-08-30,109.839996,110.559998,109.470001,109.860001,96.573730,10170300
2019-09-03,108.980003,108.989998,107.320000,108.559998,95.430977,9868800
2019-09-04,109.449997,110.220001,108.559998,109.870003,96.582550,6929200
2019-09-05,111.250000,113.720001,111.199997,112.370003,98.780205,13224700
2019-09-06,112.660004,112.980003,111.959999,112.610001,98.991158,7836600
2019-09-09,113.709999,116.059998,113.599998,115.400002,101.443741,13985100
2019-09-10,116.300003,117.269997,115.730003,116.870003,102.735985,14333100
2019-09-11,116.889999,117.199997,115.379997,117.190002,103.017265,9919200
2019-09-12,116.550003,118.470001,115.919998,117.910004,103.650192,12283500
2019-09-13,119.000000,120.400002,118.750000,120.230003,105.689621,16257200
2019-09-16,118.900002,119.870003,118.379997,119.160004,104.749031,11993900
2019-09-17,118.419998,118.610001,117.239998,118.570000,104.230377,10735400
2019-09-18,118.320000,120.080002,117.750000,119.760002,105.276466,10665600
2019-09-19,119.699997,120.339996,119.089996,119.379997,104.942429,9382600
2019-09-20,119.739998,120.339996,118.870003,118.900002,104.520462,21862800
2019-09-23,117.779999,119.120003,117.680000,118.879997,104.502884,9135100
2019-09-24,118.750000,119.260002,117.040001,117.330002,103.140343,11696500
2019-09-25,117.269997,118.360001,117.120003,118.000000,103.729301,9389400
2019-09-26,117.879997,118.050003,116.949997,117.029999,102.876617,9899200
2019-09-27,117.959999,118.639999,117.279999,117.720001,103.483162,10207800
2019-09-30,118.360001,118.769997,117.220001,117.690002,103.456802,9755000
2019-10-01,118.400002,119.000000,115.410004,115.550003,101.575615,11250300
2019-10-02,114.809998,114.900002,112.930000,113.250000,99.553757,12548700
2019-10-03,112.269997,112.910004,110.519997,112.190002,99.411987,12735200
2019-10-04,112.339996,114.940002,112.269997,114.620003,101.565231,9453100
2019-10-07,114.190002,115.500000,114.070000,114.370003,101.343704,6771600
2019-10-08,113.059998,113.059998,111.660004,111.820000,99.084145,10806300
2019-10-09,112.669998,113.160004,112.070000,112.629997,99.801872,7273700
2019-10-10,113.139999,115.400002,113.000000,114.209999,101.201904,10994100
2019-10-11,116.029999,117.989998,115.870003,116.139999,102.912094,15076500
2019-10-14,115.849998,116.870003,115.660004,116.449997,103.186806,8779000
2019-10-15,118.849998,121.589996,117.870003,119.959999,106.297012,23379000
2019-10-16,119.959999,120.620003,119.379997,119.680000,106.048912,11087700
2019-10-17,120.750000,121.570000,119.879997,120.349998,106.642616,10818500
2019-10-18,120.000000,121.019997,119.860001,120.559998,106.828682,10417400
2019-10-21,122.050003,123.769997,121.989998,123.550003,109.478134,12714600
2019-10-22,123.449997,125.099998,123.120003,124.790001,110.576904,12549100
2019-10-23,124.199997,125.150002,124.169998,125.120003,110.869316,8828300
2019-10-24,125.290001,125.660004,124.070000,125.029999,110.789551,8020500
2019-10-25,125.000000,126.650002,124.750000,126.029999,111.675667,9055700
2019-10-28,126.570000,127.209999,126.400002,126.510002,112.100998,9522200
2019-10-29,126.059998,127.419998,125.940002,126.430000,112.030113,9797300
2019-10-30,126.050003,126.260002,124.919998,125.730003,111.409836,8513700
2019-10-31,125.489998,125.730003,123.860001,124.919998,110.692101,11589100
2019-11-01,126.199997,127.989998,126.019997,127.800003,113.244072,11682600
2019-11-04,129.080002,129.419998,128.559998,128.820007,114.147911,9159900
2019-11-05,129.389999,130.300003,128.839996,129.100006,114.396004,13747600
2019-11-06,128.690002,129.839996,128.580002,129.300003,114.573235,11231100
2019-11-07,130.429993,131.289993,129.919998,130.000000,115.193489,13528900
2019-11-08,129.880005,130.399994,129.250000,130.380005,115.530235,9293400
2019-11-11,129.600006,130.100006,129.350006,129.919998,115.122604,8679000
2019-11-12,129.630005,130.619995,129.009995,129.160004,114.449173,9099000
2019-11-13,128.130005,128.820007,127.419998,128.479996,113.846626,8023300
2019-11-14,127.720001,128.839996,127.589996,128.600006,113.952957,8483400
2019-11-15,129.229996,129.529999,128.399994,129.529999,114.777039,10163600
2019-11-18,129.559998,130.649994,128.990005,130.619995,115.742889,8749300
2019-11-19,130.990005,131.250000,130.179993,130.580002,115.707443,8824500
2019-11-20,130.300003,130.619995,128.940002,129.630005,114.865662,11782800
2019-11-21,130.000000,130.720001,129.389999,129.929993,115.131470,7705500
2019-11-22,130.149994,131.220001,130.100006,130.789993,115.893509,8167900
2019-11-25,131.250000,132.070007,130.869995,131.490005,116.513786,10068500
2019-11-26,131.820007,131.820007,130.360001,131.669998,116.673294,10490700
2019-11-27,132.289993,132.429993,131.649994,132.059998,117.018875,6607900
2019-11-29,131.869995,132.410004,131.449997,131.759995,116.753044,5712000
2019-12-02,132.309998,132.740005,131.350006,131.470001,116.496094,8615600
2019-12-03,129.770004,129.960007,128.589996,129.779999,114.998581,10361300
2019-12-04,130.380005,132.470001,129.990005,132.339996,117.266975,10318200
2019-12-05,132.679993,133.309998,132.179993,133.059998,117.904968,9587400
2019-12-06,134.690002,135.779999,134.649994,135.039993,119.659462,10170600
2019-12-09,134.630005,135.460007,134.410004,134.410004,119.101212,8498200
2019-12-10,133.250000,134.770004,132.880005,134.500000,119.180984,7532900
2019-12-11,134.289993,135.020004,134.009995,134.179993,118.897430,9011900
2019-12-12,134.490005,138.470001,134.210007,138.020004,122.300064,13717400
2019-12-13,137.949997,138.830002,136.220001,136.809998,121.227859,10592100
2019-12-16,138.380005,138.839996,137.320007,137.339996,121.697487,11372000
2019-12-17,137.729996,138.669998,137.229996,138.179993,122.441818,11546800
2019-12-18,138.149994,139.020004,137.720001,138.039993,122.317780,10381500
2019-12-19,137.759995,138.220001,137.100006,137.350006,121.706352,9350400
2019-12-20,138.020004,138.880005,136.899994,137.240005,121.608887,29992600
2019-12-23,137.600006,137.910004,136.880005,137.199997,121.573448,9738400
2019-12-24,137.330002,137.630005,137.059998,137.580002,121.910187,3324300
2019-12-26,137.889999,139.100006,137.779999,139.039993,123.203896,6770900
2019-12-27,139.300003,139.770004,138.669998,139.139999,123.292473,7868200
2019-12-30,139.899994,140.080002,138.470001,138.630005,122.840584,6963000
2019-12-31,138.509995,139.479996,138.289993,139.399994,123.522858,7201600
2020-01-02,139.789993,141.100006,139.259995,141.089996,125.020409,10803700
2020-01-03,137.500000,139.229996,137.080002,138.339996,123.370560,10386800
2020-01-06,136.559998,138.270004,136.500000,138.229996,123.272469,10259000
2020-01-07,137.279999,137.860001,135.820007,135.880005,121.176773,10531300
2020-01-08,135.699997,137.580002,135.600006,136.940002,122.122055,9695300
2020-01-09,138.050003,138.229996,137.039993,137.440002,122.567970,9469000
2020-01-10,137.210007,137.250000,135.809998,136.070007,121.346222,10190900
2020-01-13,136.190002,137.199997,135.759995,137.199997,122.353912,12355200
2020-01-14,137.940002,140.759995,137.690002,138.800003,123.780807,24906000
2020-01-15,137.850006,138.600006,136.149994,136.720001,121.925873,16293400
2020-01-16,137.449997,137.899994,136.839996,137.250000,122.398514,10783800
2020-01-17,137.539993,138.289993,137.320007,138.199997,123.245697,14697700
2020-01-21,137.190002,138.070007,136.690002,136.839996,122.032867,8474200
2020-01-22,137.240005,137.399994,136.380005,136.679993,121.890175,7549100
2020-01-23,135.710007,136.740005,134.720001,136.539993,121.765320,9345700
2020-01-24,136.369995,136.429993,132.320007,133.149994,118.742165,15166400
2020-01-27,130.270004,132.940002,129.710007,132.029999,117.743370,12860500
2020-01-28,132.839996,134.970001,132.479996,134.429993,119.883659,13062800
2020-01-29,134.809998,135.539993,133.690002,134.229996,119.705307,9326000
2020-01-30,132.690002,136.130005,132.690002,135.889999,121.185669,9048900
2020-01-31,134.490005,134.830002,131.470001,132.360001,118.037651,12785200
2020-02-03,132.660004,134.240005,132.660004,133.369995,118.938354,10021100
2020-02-04,135.550003,136.600006,135.080002,135.289993,120.650597,9157100
2020-02-05,136.570007,137.729996,136.009995,137.589996,122.701714,10150700
2020-02-06,138.240005,138.289993,137.110001,137.610001,122.719566,8992300
2020-02-07,136.729996,137.669998,136.300003,137.169998,122.327187,6379800
2020-02-10,136.949997,137.850006,136.750000,137.740005,122.835518,5960700
2020-02-11,138.259995,138.820007,137.779999,138.000000,123.067360,6578600
2020-02-12,138.600006,139.289993,137.800003,138.000000,123.067360,7958000
2020-02-13,137.750000,138.339996,136.399994,137.880005,122.960335,7447500
2020-02-14,137.839996,138.190002,136.940002,137.460007,122.585800,6627600
2020-02-18,137.339996,137.710007,135.050003,135.639999,120.962753,8996400
2020-02-19,136.910004,138.389999,136.339996,137.490005,122.612579,7071200
2020-02-20,137.169998,138.360001,136.529999,137.490005,122.612579,7422800
2020-02-21,136.550003,136.919998,134.919998,135.809998,121.114319,9772800
2020-02-24,131.440002,133.199997,130.800003,132.160004,117.859306,13618400
2020-02-25,131.000000,132.229996,125.589996,126.260002,112.597733,20797200
2020-02-26,126.930000,128.949997,126.339996,126.639999,112.936607,24825600
2020-02-27,122.910004,125.620003,121.300003,121.370003,108.236855,23005500
2020-02-28,117.519997,118.489998,112.660004,116.110001,103.546021,45931400
2020-03-02,116.629997,121.580002,114.459999,121.519997,108.370621,27355400
2020-03-03,120.970001,122.949997,116.239998,116.959999,104.304054,32547700
2020-03-04,118.330002,120.190002,114.699997,119.849998,106.881332,25795900
2020-03-05,115.669998,116.430000,112.580002,113.970001,101.637604,25025600
2020-03-06,106.260002,110.320000,105.019997,108.080002,96.384949,38159400
2020-03-09,96.570000,99.230003,93.000000,93.440002,83.329086,40352000
2020-03-10,99.000000,101.279999,94.580002,100.699997,89.803497,31102700
2020-03-11,97.699997,100.050003,94.550003,95.959999,85.576416,38127000
2020-03-12,89.589996,96.959999,86.320000,88.050003,78.522346,49725200
2020-03-13,95.989998,103.989998,92.000000,103.910004,92.666153,38543300
2020-03-16,85.199997,93.980003,84.550003,88.360001,78.798782,38589700
2020-03-17,90.889999,97.440002,87.500000,93.760002,83.614471,35239800
2020-03-18,87.669998,90.790001,80.360001,83.889999,74.812485,41525600
2020-03-19,81.559998,88.110001,76.910004,85.300003,76.069893,32175100
2020-03-20,86.300003,89.459999,82.480003,83.500000,74.464668,30150800
2020-03-23,82.680000,83.750000,78.089996,79.029999,70.478371,32536600
2020-03-24,84.900002,90.099998,82.900002,88.430000,78.861214,34363200
2020-03-25,89.239998,95.150002,84.540001,91.730003,81.804123,38111700
2020-03-26,94.080002,98.570000,93.540001,98.120003,87.502678,29826300
2020-03-27,93.190002,94.839996,90.550003,91.129997,81.269043,30041500
2020-03-30,90.650002,94.089996,89.300003,93.500000,83.382599,21656900
2020-03-31,92.050003,94.169998,89.339996,90.029999,80.288071,23379300
2020-04-01,85.099998,86.559998,83.250000,84.360001,75.231621,28029600
2020-04-02,83.510002,87.910004,82.959999,87.510002,78.040756,24018000
2020-04-03,86.000000,87.480003,82.769997,84.050003,75.734055,21199400
2020-04-06,88.989998,90.989998,87.699997,89.459999,80.608788,26820800
2020-04-07,94.449997,94.500000,90.379997,90.639999,81.672012,22563800
2020-04-08,92.099998,94.860001,90.550003,94.300003,84.969917,22903300
2020-04-09,96.919998,104.389999,96.889999,102.760002,92.592880,42055900
2020-04-13,103.110001,103.110001,97.300003,98.190002,88.475037,26911900
2020-04-14,101.019997,102.000000,93.639999,95.500000,86.051170,46151300
2020-04-15,91.150002,92.029999,90.129997,90.790001,81.807190,30118600
2020-04-16,90.230003,90.570000,87.050003,87.330002,78.689522,32449600
2020-04-17,92.000000,95.699997,90.959999,95.180000,85.762840,30191900
2020-04-20,92.470001,94.709999,90.459999,91.709999,82.636169,23679400
2020-04-21,88.620003,91.379997,88.330002,89.050003,80.239349,23035000
2020-04-22,90.690002,91.870003,89.180000,89.339996,80.500641,16662400
2020-04-23,89.739998,91.279999,89.260002,89.389999,80.545700,16638800
2020-04-24,90.639999,91.099998,88.489998,90.709999,81.735107,15809200
2020-04-27,91.940002,95.629997,91.540001,94.620003,85.258240,22870200
2020-04-28,97.809998,98.360001,95.029999,95.290001,85.861969,20238900
2020-04-29,99.080002,99.449997,97.269997,97.860001,88.177681,20462600
2020-04-30,95.599998,96.839996,94.550003,95.760002,86.285461,19127600
2020-05-01,93.500000,93.739998,91.839996,93.250000,84.023788,18547700
2020-05-04,92.019997,92.669998,90.800003,92.139999,83.023613,15725900
2020-05-05,93.650002,94.209999,91.900002,92.000000,82.897484,18064100
2020-05-06,92.160004,92.760002,89.930000,90.269997,81.338638,20978000
2020-05-07,91.339996,92.910004,90.580002,91.209999,82.185631,16771900
2020-05-08,92.800003,94.080002,92.110001,92.699997,83.528214,20487800
2020-05-11,91.110001,91.110001,89.330002,89.970001,81.068306,31907600
2020-05-12,90.150002,90.790001,86.900002,87.029999,78.419212,27962900
2020-05-13,86.379997,86.860001,83.400002,84.029999,75.716019,35451600
2020-05-14,82.720001,88.110001,82.400002,87.519997,78.860733,35152500
2020-05-15,86.849998,87.279999,85.300003,85.900002,77.401016,26099000
2020-05-18,88.690002,91.150002,87.879997,90.449997,81.500832,30504400
2020-05-19,90.050003,91.199997,88.589996,88.669998,79.896950,19597300
2020-05-20,90.709999,92.389999,90.370003,91.330002,82.293762,20552400
2020-05-21,90.269997,91.760002,89.669998,90.169998,81.248520,14621400
2020-05-22,90.010002,90.360001,88.720001,89.470001,80.617790,13557900
2020-05-26,92.889999,97.500000,92.610001,95.820000,86.339508,41233900
2020-05-27,102.070000,102.580002,98.800003,101.370003,91.340408,39402000
2020-05-28,102.940002,102.949997,99.400002,99.860001,89.979797,24713900
2020-05-29,98.660004,99.180000,96.779999,97.309998,87.682106,26526400
2020-06-01,97.750000,99.510002,97.379997,98.599998,88.844460,15176800
2020-06-02,100.279999,100.419998,97.930000,98.930000,89.141815,21195000
2020-06-03,101.580002,104.919998,101.059998,104.269997,93.953468,25941100
2020-06-04,103.820000,106.610001,102.790001,106.440002,95.908775,26784700
2020-06-05,114.930000,115.769997,109.529999,111.230003,100.224831,42231000
2020-06-08,113.410004,114.190002,111.940002,113.449997,102.225197,24881800
2020-06-09,110.650002,111.629997,109.010002,110.540001,99.603111,17031100
2020-06-10,110.459999,110.510002,105.849998,106.059998,95.566376,24913300
2020-06-11,100.029999,101.580002,96.540001,97.209999,87.591980,36259200
2020-06-12,100.709999,101.129997,97.330002,99.870003,89.988831,24856800
2020-06-15,96.419998,101.430000,95.870003,101.250000,91.232277,22153600
2020-06-16,105.370003,105.680000,99.309998,102.059998,91.962128,22193600
2020-06-17,102.529999,102.540001,99.209999,99.480003,89.637398,15639800
2020-06-18,98.669998,100.519997,98.129997,98.940002,89.150833,16591900
2020-06-19,100.529999,100.599998,96.730003,97.809998,88.132614,40371200
2020-06-22,97.250000,97.949997,96.540001,96.750000,87.177505,16216900
2020-06-23,98.970001,99.970001,97.849998,97.930000,88.240753,15381400
2020-06-24,96.750000,96.839996,94.309998,94.660004,85.294289,22919800
2020-06-25,94.349998,98.209999,94.260002,97.959999,88.267792,25743600
2020-06-26,95.110001,95.370003,92.000000,92.589996,83.429085,41896300
2020-06-29,93.400002,94.489998,92.180000,93.000000,83.798538,18499700
2020-06-30,92.830002,94.660004,92.570000,94.059998,84.753662,19137000
2020-07-01,94.889999,95.709999,93.029999,93.260002,84.032822,18755700
2020-07-02,94.739998,94.959999,91.930000,92.660004,84.305756,27845600
2020-07-06,94.430000,95.199997,93.480003,95.000000,86.434776,18625300
2020-07-07,93.820000,94.099998,92.000000,92.320000,83.996414,25757200
2020-07-08,92.290001,93.339996,91.800003,93.300003,84.888069,18762200
2020-07-09,93.519997,94.120003,90.779999,91.279999,83.050179,25600800
2020-07-10,92.000000,96.839996,91.870003,96.269997,87.590271,28954200
2020-07-13,98.730003,99.269997,96.230003,97.650002,88.845863,32079200
2020-07-14,98.370003,99.949997,96.639999,98.209999,89.355370,42731700
2020-07-15,100.889999,101.290001,98.650002,99.730003,90.738327,22508400
2020-07-16,98.779999,101.220001,98.550003,100.010002,90.993095,16886900
2020-07-17,100.000000,100.080002,98.139999,98.160004,89.309883,16137700
2020-07-20,97.430000,98.389999,97.260002,97.300003,88.527420,14458100
2020-07-21,97.709999,100.050003,97.639999,99.410004,90.447189,17798100
2020-07-22,99.650002,100.129997,97.529999,98.690002,89.792099,14271200
2020-07-23,98.500000,99.349998,97.970001,98.980003,90.055954,12870200
2020-07-24,99.599998,99.800003,97.940002,98.279999,89.419067,12744200
2020-07-27,97.510002,97.629997,96.169998,96.900002,88.163490,11959100
2020-07-28,96.500000,97.889999,96.500000,97.320000,88.545624,11754300
2020-07-29,97.070000,99.709999,97.000000,99.680000,90.692848,12743500
2020-07-30,97.540001,97.739998,96.050003,97.019997,88.272667,14834800
2020-07-31,96.480003,96.930000,95.250000,96.639999,87.926941,14535000
2020-08-03,97.019997,97.570000,95.849998,96.099998,87.435608,12962800
2020-08-04,95.910004,95.949997,95.029999,95.550003,86.935188,13366200
2020-08-05,95.870003,98.470001,95.720001,97.209999,88.445534,15260900
2020-08-06,97.580002,98.099998,96.540001,97.239998,88.472816,10482100
2020-08-07,96.930000,99.489998,96.559998,99.379997,90.419876,14743700
2020-08-10,100.110001,102.040001,100.029999,100.639999,91.566284,14989900
2020-08-11,103.860001,106.160004,103.510002,103.820000,94.459579,31518600
2020-08-12,106.160004,106.430000,101.709999,102.940002,93.658905,19240800
2020-08-13,102.000000,103.360001,101.639999,102.370003,93.140305,13598600
2020-08-14,101.500000,103.309998,101.419998,102.410004,93.176712,12134400
2020-08-17,101.500000,102.000000,99.529999,99.709999,90.720131,14988000
2020-08-18,99.910004,99.910004,98.120003,98.320000,89.455460,13246500
2020-08-19,98.919998,100.589996,98.339996,98.550003,89.664719,13533000
2020-08-20,97.260002,98.029999,96.800003,97.370003,88.591110,13672600
2020-08-21,97.269997,98.570000,96.940002,97.320000,88.545624,12228300
2020-08-24,98.449997,100.209999,97.419998,100.059998,91.038574,17898300
2020-08-25,101.269997,101.980003,99.800003,100.500000,91.438904,13648900
2020-08-26,99.940002,100.269997,99.050003,99.089996,90.156029,12052400
2020-08-27,99.000000,102.650002,99.000000,102.349998,93.122116,22163900
2020-08-28,103.139999,103.250000,101.809998,102.769997,93.504250,13756700
2020-08-31,102.120003,102.180000,100.019997,100.190002,91.156853,14219400
2020-09-01,99.550003,100.870003,99.040001,100.139999,91.111366,11595600
2020-09-02,99.949997,101.940002,99.559998,101.650002,92.485222,14475700
2020-09-03,103.320000,104.989998,100.639999,101.330002,92.194069,23281200
2020-09-04,104.050003,105.209999,101.370003,103.519997,94.186623,26325500
2020-09-08,102.980003,103.570000,99.480003,99.919998,90.911209,22108600
2020-09-09,100.800003,101.690002,99.559998,100.870003,91.775551,13434000
2020-09-10,101.400002,102.419998,99.639999,99.830002,90.829315,15922800
2020-09-11,99.970001,101.360001,99.589996,101.070000,91.957520,13784300
2020-09-14,101.510002,103.459999,101.370003,102.470001,93.231285,19017400
2020-09-15,102.730003,102.849998,99.139999,99.279999,90.328896,23683000
2020-09-16,99.430000,101.129997,98.760002,99.699997,90.711029,19270600
2020-09-17,98.699997,99.339996,97.709999,98.559998,89.673813,18290100
2020-09-18,97.889999,99.489998,97.440002,98.349998,89.482727,20121600
2020-09-21,95.199997,96.050003,93.820000,95.309998,86.716835,28378800
2020-09-22,94.959999,95.660004,93.669998,94.269997,85.770607,19257000
2020-09-23,94.779999,95.349998,92.660004,92.739998,84.378555,19952700
2020-09-24,92.320000,94.300003,91.379997,92.660004,84.305756,18366500
2020-09-25,92.050003,93.720001,91.870003,93.470001,85.042732,13293100
2020-09-28,95.059998,96.930000,94.349998,96.160004,87.490196,20894100
2020-09-29,96.029999,96.029999,94.330002,95.349998,86.753227,12848200
2020-09-30,95.349998,97.199997,95.260002,96.269997,87.590271,16400600
2020-10-01,97.120003,97.769997,96.029999,96.970001,88.227173,15778700
2020-10-02,95.250000,98.589996,95.089996,97.889999,89.064209,15149600
2020-10-05,98.320000,99.250000,97.529999,99.040001,90.946701,13871900
2020-10-06,100.070000,100.860001,97.510002,98.019997,90.010048,19220400
2020-10-07,98.959999,100.349998,98.669998,99.730003,91.580322,16358500
2020-10-08,100.510002,101.919998,99.900002,101.779999,93.462784,15659000
2020-10-09,102.000000,102.110001,100.110001,101.199997,92.930199,13689100
2020-10-12,101.099998,103.000000,100.849998,102.440002,94.068863,16058000
2020-10-13,103.000000,103.220001,100.260002,100.779999,92.544518,21697300
2020-10-14,101.029999,101.930000,100.099998,100.220001,92.030281,15204100
2020-10-15,99.099998,101.779999,99.040001,101.720001,93.407700,17171200
2020-10-16,101.410004,102.330002,100.720001,101.510002,93.214859,13275000
2020-10-19,101.599998,101.870003,99.559998,99.800003,91.644600,11725700
2020-10-20,100.309998,101.769997,100.120003,100.370003,92.168030,11257100
2020-10-21,100.360001,100.989998,99.330002,99.370003,91.249741,10730500
2020-10-22,99.320000,103.239998,99.309998,102.879997,94.472908,14837200
2020-10-23,103.500000,104.449997,102.930000,103.809998,95.326912,15087600
2020-10-26,102.650002,102.699997,100.250000,101.239998,92.966927,12410700
2020-10-27,100.510002,100.919998,99.160004,99.330002,91.213013,10391700
2020-10-28,97.500000,98.300003,96.070000,96.540001,88.650993,16389500
2020-10-29,96.120003,97.980003,95.239998,97.169998,89.229507,14208800
2020-10-30,97.910004,98.419998,96.230003,98.040001,90.028435,15194500
2020-11-02,99.389999,100.879997,97.860001,100.250000,92.057823,15011600
2020-11-03,103.019997,104.739998,102.690002,103.410004,94.959602,17482600
2020-11-04,101.000000,102.070000,98.930000,100.250000,92.057823,18886500
2020-11-05,101.059998,105.099998,101.000000,104.349998,95.822784,17837400
2020-11-06,105.029999,105.099998,102.389999,102.959999,94.546371,12552800
2020-11-09,113.160004,118.900002,110.349998,116.900002,107.347229,47792400
2020-11-10,117.349998,117.449997,114.690002,116.519997,106.998283,20539300
2020-11-11,116.889999,116.959999,113.959999,114.779999,105.400475,14443400
2020-11-12,112.529999,113.959999,112.059998,113.370003,104.105698,22063000
2020-11-13,114.699997,114.860001,113.570000,114.080002,104.757668,11847900
2020-11-16,117.790001,118.610001,115.730003,117.300003,107.714546,19858600
2020-11-17,115.389999,116.440002,114.580002,116.110001,106.621788,14553200
2020-11-18,117.339996,118.610001,115.199997,115.250000,105.832062,12571200
2020-11-19,114.180000,115.820000,113.559998,115.559998,106.116722,10202500
2020-11-20,114.430000,115.650002,114.089996,114.570000,105.207626,12718900
2020-11-23,116.050003,118.169998,115.570000,117.870003,108.237968,13209200
2020-11-24,120.070000,123.500000,119.709999,123.320000,113.242607,20121600
2020-11-25,121.370003,122.379997,120.470001,122.029999,112.058014,11715600
2020-11-27,122.000000,122.349998,121.080002,121.220001,111.314201,5983600
2020-11-30,120.000000,120.720001,117.769997,117.879997,108.247154,14411800
2020-12-01,120.339996,121.580002,119.629997,119.739998,109.955154,12668900
2020-12-02,119.699997,122.309998,119.269997,122.040001,112.067207,10811300
2020-12-03,121.849998,121.889999,120.360001,121.239998,111.332581,12904400
2020-12-04,122.480003,123.290001,121.690002,122.339996,112.342690,13583700
2020-12-07,121.150002,122.169998,120.209999,121.879997,111.920288,9724300
2020-12-08,121.040001,122.330002,120.760002,122.000000,112.030472,9592100
2020-12-09,123.169998,123.300003,120.440002,121.050003,111.158104,13073900
2020-12-10,119.989998,120.779999,119.559998,120.269997,110.441849,13668400
2020-12-11,118.940002,120.019997,118.370003,119.559998,109.789871,9981600
2020-12-14,121.339996,121.419998,118.110001,118.300003,108.632820,12112400
2020-12-15,119.290001,120.900002,118.620003,120.320000,110.487762,12590200
2020-12-16,120.300003,121.080002,119.860001,120.669998,110.809151,11169400
2020-12-17,121.260002,121.449997,119.580002,119.669998,109.890877,11618000
2020-12-18,119.139999,119.879997,118.269997,119.080002,109.349091,28954800
2020-12-21,123.169998,125.000000,121.089996,123.550003,113.453819,28323600
2020-12-22,123.389999,123.519997,121.610001,121.669998,111.727440,11788200
2020-12-23,122.779999,126.519997,122.349998,125.070000,114.849617,14973200
2020-12-24,125.089996,125.550003,123.570000,124.519997,114.344536,4164900
2020-12-28,125.820000,126.650002,124.790001,125.339996,115.097534,8072600
2020-12-29,126.199997,126.279999,124.889999,125.010002,114.794502,8389200
2020-12-30,125.489998,125.849998,124.900002,125.360001,115.115906,7398000
2020-12-31,125.089996,127.330002,124.820000,127.070000,116.686150,8580200
2021-01-04,127.500000,127.860001,124.779999,125.870003,115.584229,16819900
2021-01-05,124.989998,126.300003,123.769997,125.650002,116.213158,13731200
2021-01-06,129.880005,132.770004,127.879997,131.550003,121.670036,24909100
2021-01-07,135.690002,138.190002,134.919998,135.869995,125.665573,21940400
2021-01-08,135.970001,136.350006,134.119995,136.020004,125.804329,12035100
2021-01-11,134.580002,138.199997,134.110001,138.050003,127.681877,15937900
2021-01-12,139.440002,141.660004,138.830002,140.220001,129.688889,18033500
2021-01-13,138.589996,140.789993,138.100006,140.350006,129.809113,14816800
2021-01-14,140.490005,142.750000,140.000000,141.169998,130.567535,18565600
2021-01-15,137.429993,141.649994,137.009995,138.639999,128.227570,27881000
2021-01-19,139.860001,140.699997,137.820007,138.039993,127.672623,19843800
2021-01-20,137.820007,138.169998,135.440002,135.970001,125.758095,16028800
2021-01-21,135.690002,136.160004,134.320007,134.830002,124.703690,13411700
2021-01-22,132.690002,134.399994,132.199997,133.789993,123.741783,12933200
2021-01-25,132.139999,133.169998,130.059998,132.119995,122.197235,14212800
2021-01-26,132.750000,133.169998,131.339996,131.580002,121.697769,11307800
2021-01-27,129.589996,129.850006,127.349998,127.860001,118.257164,17603900
2021-01-28,129.899994,132.169998,128.990005,130.110001,120.338181,13761800
2021-01-29,131.190002,131.720001,128.190002,128.669998,119.006340,14808100
2021-02-01,129.399994,130.070007,128.479996,129.619995,119.884987,11080700
2021-02-02,131.940002,134.389999,131.220001,133.610001,123.575340,12253600
2021-02-03,133.649994,135.759995,133.509995,135.139999,124.990395,10600800
2021-02-04,135.470001,138.660004,135.470001,138.250000,127.866859,12419500
2021-02-05,139.389999,139.490005,137.380005,137.979996,127.617111,10051300
2021-02-08,138.199997,140.300003,138.179993,140.139999,129.614883,10136400
